gene_id,TCGA-2J-AAB1,TCGA-2J-AAB4,TCGA-2J-AAB6,TCGA-2J-AAB8,TCGA-2J-AAB9,TCGA-2J-AABA,TCGA-2J-AABE,TCGA-2J-AABF,TCGA-2J-AABH,TCGA-2J-AABI,TCGA-2J-AABK,TCGA-2J-AABO,TCGA-2J-AABP,TCGA-2J-AABR,TCGA-2J-AABT,TCGA-2J-AABU,TCGA-2J-AABV,TCGA-2L-AAQA,TCGA-2L-AAQE,TCGA-2L-AAQI,TCGA-2L-AAQJ,TCGA-2L-AAQL,TCGA-2L-AAQM,TCGA-3A-A9I5,TCGA-3A-A9I7,TCGA-3A-A9I9,TCGA-3A-A9IB,TCGA-3A-A9IC,TCGA-3A-A9IH,TCGA-3A-A9IJ,TCGA-3A-A9IL,TCGA-3A-A9IN,TCGA-3A-A9IO,TCGA-3A-A9IR,TCGA-3A-A9IS,TCGA-3A-A9IU,TCGA-3A-A9IV,TCGA-3A-A9IX,TCGA-3A-A9IZ,TCGA-3A-A9J0,TCGA-3E-AAAY,TCGA-3E-AAAZ,TCGA-F2-6879,TCGA-F2-6880,TCGA-F2-7273,TCGA-F2-7276,TCGA-F2-A44G,TCGA-F2-A44H,TCGA-F2-A7TX,TCGA-F2-A8YN,TCGA-FB-A4P5,TCGA-FB-A4P6,TCGA-FB-A545,TCGA-FB-A5VM,TCGA-FB-A78T,TCGA-FB-A7DR,TCGA-FB-AAPP,TCGA-FB-AAPQ,TCGA-FB-AAPS,TCGA-FB-AAPU,TCGA-FB-AAPY,TCGA-FB-AAPZ,TCGA-FB-AAQ0,TCGA-FB-AAQ1,TCGA-FB-AAQ2,TCGA-FB-AAQ3,TCGA-FB-AAQ6,TCGA-H6-8124,TCGA-H6-A45N,TCGA-H8-A6C1,TCGA-HV-A5A3,TCGA-HV-A5A4,TCGA-HV-A5A5,TCGA-HV-A5A6,TCGA-HV-A7OL,TCGA-HV-A7OP,TCGA-HV-AA8V,TCGA-HV-AA8X,TCGA-HZ-7289,TCGA-HZ-7918,TCGA-HZ-7919,TCGA-HZ-7920,TCGA-HZ-7922,TCGA-HZ-7923,TCGA-HZ-7924,TCGA-HZ-7925,TCGA-HZ-7926,TCGA-HZ-8001,TCGA-HZ-8002,TCGA-HZ-8003,TCGA-HZ-8005,TCGA-HZ-8315,TCGA-HZ-8317,TCGA-HZ-8519,TCGA-HZ-8636,TCGA-HZ-8637,TCGA-HZ-8638,TCGA-HZ-A49G,TCGA-HZ-A49H,TCGA-HZ-A49I,TCGA-HZ-A4BH,TCGA-HZ-A4BK,TCGA-HZ-A77O,TCGA-HZ-A77P,TCGA-HZ-A77Q,TCGA-HZ-A8P0,TCGA-HZ-A8P1,TCGA-HZ-A9TJ,TCGA-HZ-A9TJ,TCGA-IB-7644,TCGA-IB-7645,TCGA-IB-7646,TCGA-IB-7647,TCGA-IB-7649,TCGA-IB-7651,TCGA-IB-7652,TCGA-IB-7654,TCGA-IB-7885,TCGA-IB-7886,TCGA-IB-7887,TCGA-IB-7888,TCGA-IB-7889,TCGA-IB-7890,TCGA-IB-7891,TCGA-IB-7893,TCGA-IB-7897,TCGA-IB-8126,TCGA-IB-8127,TCGA-IB-A5SO,TCGA-IB-A5SP,TCGA-IB-A5SQ,TCGA-IB-A5SS,TCGA-IB-A5ST,TCGA-IB-A6UF,TCGA-IB-A6UG,TCGA-IB-A7LX,TCGA-IB-A7M4,TCGA-IB-AAUM,TCGA-IB-AAUN,TCGA-IB-AAUO,TCGA-IB-AAUP,TCGA-IB-AAUQ,TCGA-IB-AAUR,TCGA-IB-AAUS,TCGA-IB-AAUT,TCGA-IB-AAUU,TCGA-IB-AAUV,TCGA-IB-AAUW,TCGA-L1-A7W4,TCGA-LB-A7SX,TCGA-LB-A8F3,TCGA-LB-A9Q5,TCGA-M8-A5N4,TCGA-OE-A75W,TCGA-PZ-A5RE,TCGA-Q3-A5QY,TCGA-Q3-AA2A,TCGA-RB-A7B8,TCGA-RB-AA9M,TCGA-RL-AAAS,TCGA-S4-A8RM,TCGA-S4-A8RO,TCGA-S4-A8RP,TCGA-US-A774,TCGA-US-A776,TCGA-US-A779,TCGA-US-A77E,TCGA-US-A77G,TCGA-US-A77J,TCGA-XD-AAUG,TCGA-XD-AAUH,TCGA-XD-AAUI,TCGA-XD-AAUL,TCGA-XN-A8T3,TCGA-XN-A8T5,TCGA-YB-A89D,TCGA-YH-A8SY,TCGA-YY-A8LH,TCGA-Z5-AAPL
IGFBP5,17702.439,33684.3434,55941.5205,20069.5652,28496.2487,17789.2594,17082.1643,52324.6212,43877.1777,23132.0755,7224.8495,64838.141,46370.8574,29826.2214,33740.9262,20529.476,2179.5276,7658.9584,30524.0964,56135.3389,19516.3366,23984.3334,21611.276,5442.377,29730.7692,23484.4193,40389.3984,26606.4198,33189.4299,8579.3324,3026.8137,11260.97,6008.5349,1148.4785,1945.9337,22894.5518,8840.7465,44182.9505,22731.5985,25182.4663,39886.8844,15281.2266,3694.6408,2529.6103,102877.6447,30661.0851,10924.9448,21263.9821,18233.949,11104.7593,16354.458,16590.5995,18830.4315,16706.3119,14492.3013,28049.2532,525.1261,32111.3185,39731.0345,10277.0701,16960.9967,20346.8501,3607.5455,14774.9188,10317.3569,6493.2164,11864.7887,47299.8425,44464.5362,15204.7414,16432.8735,35384.7394,26828.4229,12325.4818,4280.9612,239.0194,44527.6431,11221.5258,2507.5797,40287.1166,38612.0574,14320.1442,56226.9807,32929.0921,11035.6608,70128.9614,21777.7983,43282.6176,44830.6595,81705.2963,22218.1975,31474.4415,19593.7301,35591.3514,80552.6523,13987.512,15258.5798,31717.1772,13784.982,33941.9612,41796.9762,12946.9624,12100.9818,28030.6748,41196.8273,41639.9318,12044.9102,22069.5671,20010.4242,9815.9509,54308.5239,19645.1777,84413.4867,57283.1858,48590.0081,122632.6531,19644.4307,26933.6242,6723.9332,24831.3918,48609.246,17338.6897,104529.4757,55277.7956,68983.8831,38780.6288,16007.3831,29712.1026,33098.024,14502.4799,47694.9507,22233.6085,27657.9292,13593.1078,9426.5865,4420.3411,5648.491,18602.1505,19308.0382,3776.1371,49486.6363,35984.6939,25509.9188,21778.5399,19463.5167,21101.4061,22468.323,22305.9379,8797.6076,5780.3549,11965.4822,28028.317,24640.4365,6774.578,5867.0009,24520.4146,11073.54,40058.5424,29883.691,24032.1543,8557.5884,30276.5016,39825.3044,16819.7895,2494.3655,4499.403,18044.1048,6022.8206,12380.6334,55633.1081,26896.9287,22728.5785,21101.4553,70121.308,24549.4636,56163.4121,18042.0561,2251.5709,8007.9772
IHH,1254.6341,38.2997,16.9591,273.5605,88.9603,243.6199,291.0436,521.3077,771.777,0.3628,685.7266,370.1923,0.526,18.5529,307.2591,93.8865,154.3307,949.9296,57.924,1260.3001,275.7426,988.3778,10.6825,17.407,441.2511,378.4703,253.5524,468.642,267.9315,1.596,5.3619,14.4342,4.6554,255.1027,729.6683,30.7557,7.2962,57.5804,124.1636,1224.188,437.3476,426.7016,1449.0577,8.5916,24.2182,33.8245,198.1236,35.7942,4.8373,276.0482,128.5636,147.139,222.5587,6.2598,599.2509,96.6822,507.0423,32.3079,66.2069,1262.6694,469.1224,167.2701,1557.1713,26.4801,47.4639,1073.8174,506.1033,61.7873,428.6828,396.0129,191.5507,694.2504,52.5708,84.5824,1619.8398,569.9694,64.5005,916.3605,489.2838,5.317,669.413,21.3116,36.8308,55.666,309.2269,244.4305,147.6081,4.499,59.5365,34.085,9.0556,147.2927,111.1253,18.9818,387.311,485.7509,257.789,145.5142,305.9019,1714.7573,436.7651,282.0636,305.0156,361.9632,223.2667,414.9033,261.6766,538.6545,995.4523,1013.4969,215.3846,40.6091,189.2316,83.0497,365.7345,194.0101,104.561,211.127,424.1778,199.7022,246.5603,144.211,63.0304,116.6506,255.6222,49.8735,32.2494,547.044,290.9725,623.899,9.3128,23.1521,301.0048,1.9273,18.2509,16.0723,239.9188,172.043,162.4508,127.3961,455.8344,80.9949,93.3273,15.1886,102.2727,1014.9127,7.4534,147.0704,0.4272,340.0209,4.0609,99.5661,152.2114,1775.571,665.449,76.0529,1325.8832,443.8471,47.6395,153.8049,1372.973,595.061,522.4987,234.5263,144.047,1850.9469,661.1354,967.5947,21.9245,188.5135,84.8516,340.2675,264.0333,8.9662,36.9487,781.0894,333.528,2540.8444,79.7721
IL22,0,0,0,0,0,0,0,0,0,0,0,0,0.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4161,0,0,0,0,0.3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9606,0.3163,0,0,0,0,0,0,0,0.5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5072,0,0,0,0,0,0.4509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6757,1.0411,0,0,0,0,0,0,0,0.5698
ING5,260.4878,284.0909,216.3743,360.047,349.4105,283.075,566.6718,410.738,402.0035,815.312,473.3448,414.2628,226.1967,367.9654,338.5482,342.7948,579.5276,382.0631,512.0482,237.5816,309.4059,407.5118,423.1454,509.0036,354.1843,476.4873,213.242,443.9506,262.8981,659.6622,727.6149,723.4411,797.1033,944.3275,687.4148,355.8875,291.2867,385.0944,251.3011,503.8289,489.0297,587.5093,250.5889,538.8156,318.5629,347.2873,326.1589,342.2819,298.153,323.4296,456.1467,551.7711,448.9023,368.2838,687.8901,285.0302,450.7042,371.5404,383.4483,244.0485,405.7421,383.7799,368.274,372.7205,354.5835,214.0126,410.3286,372.7835,424.7857,528.556,497.5647,372.3804,374.9278,168.6296,239.0635,614.9132,410.7662,488.4374,216.414,302.2495,196.4668,428.1125,282.227,481.1133,323.6908,221.2112,286.4263,321.8814,400.3565,401.1536,244.5019,286.6339,362.9413,585.0077,388.7093,446.6859,396.0146,411.3786,478.2488,394.4437,388.7689,452.7483,476.0679,435.9663,257.3443,486.7135,400,606.695,607.6956,115.0307,270.6861,109.1371,220.3346,191.9673,224.0022,266.3663,282.0354,265.8387,336.4039,320.9249,266.3731,303.6671,183.9667,277.474,219.6402,419.9494,492.6615,338.7943,358.3882,304.081,294.0895,152.5761,486.2385,444.2539,521.224,348.08,389.5511,867.3835,339.5166,435.8027,432.9547,369.2602,612.7142,304.2626,391.7464,306.7746,588.4058,535.5879,260.173,645.7149,525.3807,361.7264,245.8357,376.3654,293.9685,589.8089,362.6532,412.1864,484.9785,375.6699,549.6881,314.172,510.8523,404.2105,282.7046,465.5076,355.4585,398.9046,551.1571,474.3243,642.3738,511.1441,366.736,508.4388,519.6663,236.8962,356.8925,334.693,560.114
INHA,14.6341,21.0438,12.2807,66.745,144.6945,34.445,135.0393,15.2388,37.4564,91.7997,30.9544,12.8205,5.7864,46.3822,5.0063,27.2926,400,38.2063,24.5598,28.1794,12.3762,23.2864,475.9644,45.6182,13.9476,190.3683,28.2173,22.2222,27.1029,59.0504,92.7615,44.4573,19.1388,23.4102,5.4521,65.0264,58.3696,48.5962,69.8885,14.7874,30.2292,10.8452,23.8516,203.7435,26.6134,12.0563,72.2958,306.4877,77.8364,10.8153,30.5066,34.7411,36.3361,36.5154,136.9122,18.698,78.595,35.8976,35.1724,7.5092,17.3348,20.9993,76.9704,7.4944,12.0987,58.5719,35.6808,91.0333,24.1621,7.0043,48.277,31.166,10.3986,84.0471,60.382,12.2574,24.2483,23.7735,18.2959,27.4029,8.7143,2.8207,17.9872,16.2359,2.9925,4.7066,37.584,8.998,3.5651,136.3398,4.3122,27.2624,213.0751,17.9272,58.3763,29.4589,13.6011,42.1225,166.251,31.3574,18.2385,13.0183,250.2124,19.1718,22.9142,113.0345,4.1916,1731.1089,3.4365,3.0675,0.4158,4.0609,1.5682,11.5725,15.748,36.8407,51.5048,10.4053,5.6507,3.5035,0.5504,27.1941,8.1991,86.2014,20.2399,4.3368,217.5121,16.5771,20.5347,6.5994,8.8227,12.5249,4.8056,35.1741,199.6862,43.1656,16.2313,174.1935,92.1866,41.3176,8.7999,30.6122,6.7628,19.1083,83.134,56.242,9.5238,22.8077,48.7023,20.4105,1845.6853,171.7287,12.062,166.8322,35.8699,3.191,32.4441,7.7658,7.7253,28.403,8.7318,9.0772,46.0561,128,33.807,20.6556,36.2445,27.8412,10.9622,18.9189,15.0963,21.2977,38.2536,40.6118,6.5554,15.4162,25.1168,177.2682,2.2792
IRS1,991.2195,1037.037,943.2749,1738.1904,1581.9936,1517.4573,2579.9291,814.0338,525.6969,1193.3962,583.8349,1667.4679,529.7212,1301.175,2156.4456,1221.6157,381.1024,1079.0267,2422.6135,938.666,858.9109,505.8321,1335.3116,277.9112,1743.4489,786.4023,1976.0153,1704.1975,949.3757,149.488,555.4967,574.4804,633.1307,270.2505,330.3044,1053.1634,620.738,1640.0204,1171.0037,1043.042,832.7645,2305.1608,3369.258,517.9503,1127.6114,1371.065,1077.2627,1209.1723,1641.6007,1950.3628,873.0706,1623.9782,1356.5481,914.4497,821.057,2294.3792,139.8018,793.3374,1386.8966,1269.8031,864.572,2173.063,1207.8439,661.0042,442.9967,919.1277,643.1925,2506.9176,1055.339,1380.9267,2129.6394,1939.28,1108.03,1200.7495,492.2982,1139.9387,1920.9505,1916.5766,723.9937,862.9857,2116.771,1050.2233,2373.4475,1149.1054,1466.3342,2455.9147,2769.0911,819.2229,1555.0802,816.4657,1912.031,2131.7683,1278.4504,795.9163,1686.2711,987.8322,973.9048,856.1269,428.3735,1106.8629,986.8011,1734.812,970.9571,1708.589,1632.785,632.3285,501.1976,1297.1323,820.1886,1887.4233,829.106,1525.3807,1126.5029,1094.6222,1167.798,1338.9875,873.7201,1193.589,3148.5592,1299.4657,682.4436,852.9048,1189.3781,1142.4895,1521.7391,990.2421,789.768,2204.2349,993.4134,1027.9866,1395.945,2925.8943,917.4312,1775.0881,2478.9008,1434.5674,2978.4428,923.2975,1019.1119,1000.969,1436.5825,1046.5561,1112.2633,1208.7212,1207.5359,1914.7848,792.9607,909.5556,1359.8206,1268.7,593.9086,1123.5442,883.4003,709.5333,1418.3052,538.2206,1041.0959,1044.2055,1711.588,1072.3473,700.6237,1733.7455,1461.6199,1574.7368,154.3361,972.3265,1258.5153,840.712,707.6736,758.7838,720.9787,732.5409,1521.4137,2829.1139,1216.329,1638.7461,928.7383,1546.0258,451.8519
IRS4,0.4878,0.4209,0,0,1.0718,0,0.6166,2.4807,1.3066,0,0.8598,0,0,1.8553,1.2516,1.0917,0,0.4022,0.4634,0,0.9901,0,0,0,0.8453,1.6997,0.4031,0,0.3872,0,0,6.351,0,0,0,0.4394,0,3.267,0,0,0.4876,0.7479,0,6.1369,0.5323,0,0.5519,0,0.8795,0,0,1.3624,0,0,20.8073,0.9121,0,1.7949,0,0.3755,0,0,1.1842,0,0,0,1.8779,0.4119,2.3383,14.0086,0,0.5373,2.3108,1.0707,0,4.0858,1.4549,10.8061,1.5682,2.454,0,0.3134,0,1.6567,0.2494,0.3138,1.5155,0,1.426,1.5732,0,0.3786,0.5097,0.2636,1.3982,0.6404,0.9489,1.0941,13.3001,1.1003,0,1.9286,1.1071,0.3834,0,0,1.7964,0,0,1.227,5.8212,2.0305,2.3523,2.7229,0,4.2407,0,0,1.5068,0.3504,0,0,1.0249,3.8598,0.3748,0.3614,2.0585,0.7771,0.7749,0,0,0.7591,0.4369,0,0,0.9184,0.5072,10.0358,0.5621,0.4919,0,0,0,0.49,4.1866,0.4261,0.4141,2.7527,0,0.9278,0,0,0,0,6.1845,0,0.721,4.779,1.7167,0,0.4158,0,1.0588,1.6842,2.4498,1.0076,0.4367,0,0,4.0541,0.5206,0,0,0.5274,0.5959,2.0555,0,0,0
ITGA4,274.8537,263.1987,233.1813,245.1516,305.6913,226.7042,186.8044,570.901,183.5889,248.8716,154.2734,382.7244,964.2609,662.6531,407.5907,329.9345,44.4882,184.5486,271.4087,247.114,256.1634,184.8486,106.6647,90.6543,567.3626,209.4504,434.03,184.5333,133.3308,105.7747,348.4777,181.1952,281.2621,329.6368,197.1695,168.4095,276.1499,925.464,188.6394,240.8556,470.6826,299.2483,241.9494,64.2528,1168.1943,930.2612,250.1545,378.8926,508.9138,228.5432,755.0245,560.5381,117.676,145.7538,124.9563,349.6659,19.6835,93.9261,602.8897,97.7133,367.221,395.887,96.142,202.8279,139.5533,199.4897,92.9671,289.6384,545.3546,353.9655,95.7909,265.0188,505.9041,126.3062,145.6131,22.3085,337.7498,66.7171,15.4522,1265.4847,402.4875,898.6383,682.9979,1184.884,715.1421,363.4076,542.4551,397.6442,912.5312,1165.2124,363.3808,664.7103,451.7191,673.8028,718.2173,1296.0263,322.9322,513.6105,624.0344,263.7656,738.9489,289.7445,246.0385,266.1043,815.2761,264.6937,87.491,63.378,95.828,483.3834,1217.4179,616.0711,1151.3068,712.8863,749.6199,655.9237,309.7766,440.9365,562.691,261.4732,1122.0088,357.2064,878.623,1075.9558,917.0952,1465.6523,1029.745,438.9277,473.7001,101.5092,558.9956,422.7915,680.616,114.4411,267.6064,129.1754,213.5024,337.5556,275.7279,107.0422,1610.0108,228.7946,1763.4716,737.2611,574.8206,266.928,871.2671,484.7385,505.2141,159.5361,65.0761,390.2809,246.8811,79.4588,154.2902,1684.4602,118.5652,408.1541,265.3562,436.9829,278.7401,209.8346,447.6178,489.1621,24.6497,34.6914,142.3231,65.4633,733.4105,451.2432,788.5424,327.4096,224.395,603.0749,890.882,533.6023,390.8353,70.6118,2750.3248
JAK1,5817.561,4962.5421,3393.5673,3811.0458,4927.1168,5033.9753,3840.296,5747.8515,4406.7944,3142.9608,3882.6311,4856.5705,5841.6623,5837.3531,4861.7021,4893.0131,2470.8661,3208.9282,3563.4847,4089.9021,5466.8317,2987.1262,2331.7507,2424.3697,3882.0795,3721.813,4697.7729,3468.1481,3264.7372,1995.4781,2485.7942,2877.0208,2750.8082,3321.8434,2264.4253,4470.5624,3748.5618,5400.7147,5539.0335,4719.3029,4080.4486,3265.8938,4825.0883,4560.9083,8522.4218,6814.8024,4073.9514,4118.5682,4582.6737,5433.4111,5040.8571,5786.7847,4069.6442,3051.6432,3370.3704,4662.1822,2900.3652,3424.6329,4708.2759,4434.9245,4649.5125,5146.9949,3711.7516,4021.4839,4979.5254,2266.2804,2592.4883,4645.1709,4165.2377,5373.3836,3755.4847,3709.2961,4553.4373,3947.0021,2838.5705,966.2921,4405.4316,4159.9308,4060.6377,7524.7444,5661.4909,7851.1322,7068.9507,6781.9748,5273.3167,6197.0505,7820.197,4121.4724,6690.9091,6327.2155,4566.6235,5323.741,5121.9574,6100.7945,5800.2272,6080.3714,5098.5292,4293.2166,4529.7866,4001.6504,5748.5001,4805.6895,3696.169,4408.3589,5591.0693,4101.1593,2498.8024,3837.7494,5239.5844,6083.1288,6738.0457,5448.2234,8450.0784,6921.7155,5327.1789,6930.2942,8615.2653,6413.0234,4765.4073,6182.71,8025.8668,4765.5542,5218.7103,6265.2514,6274.7376,7460.0651,6923.3356,4381.0141,5147.2298,3997.7257,5482.3191,4081.2221,6093.9275,3905.7719,3616.3609,2840.6638,3449.6576,4350.5376,3514.896,4042.2424,6576.5998,4446.4286,6465.7349,4915.7276,5613.6364,4481.8918,6557.3499,5799.8427,4195.6638,4520.0046,2552.7919,4662.2517,5356.6916,1784.5084,3625.3365,6396.4218,3379.2358,4364.3967,4557.9399,5465.702,3363.4096,2595.5754,3980.9423,4798.7368,3952.4743,3940.1893,4257.2052,5207.2113,5519.4884,6065.5405,5705.3618,5018.3259,5576.7152,4564.346,4914.1836,5087.8726,3682.243,2909.9328,8544.1595
KDM5A,1448.2927,982.3232,619.883,1389.4242,1236.8703,1323.313,961.9238,1916.5412,1414.1986,3992.3041,1012.0378,1076.1218,619.6739,1295.6092,1142.0526,757.6419,748.0315,1187.6131,1177.0158,1587.7643,847.5248,826.02,693.7685,801.9208,1231.6145,778.4703,1246.3973,732.1926,916.0778,470.2753,1379.6265,939.9538,1070.2185,968.4263,1768.2871,1303.6028,1247.6498,1483.904,1520.4461,752.5746,954.1687,1268.5116,2688.7515,1342.7432,1932.4019,1591.0918,1094.9227,993.2886,1938.4345,710.7211,1133.8297,1451.6349,965.9349,817.4231,1029.1303,1369.5132,1056.5119,771.7988,993.7931,1890.0618,1105.6338,1582.9109,1390.7967,1408.9433,2311.7729,718.6317,880.7512,1840.0264,1206.5472,1134.1595,1579.1256,740.4621,1090.699,1013.9186,845.3481,448.4168,970.4171,618.1111,9984.8406,2035.9918,1262.3782,1483.0369,2439.3362,1697.8131,1788.0299,1372.1368,1672.1843,1015.9509,2143.2513,1799.161,1800.7762,1769.4055,1350.325,1418.2996,1693.2623,1615.1137,1646.0541,1149.8906,896.6473,804.291,1388.5289,1169.7203,1225.0445,1259.2025,1301.9976,916.9096,1144.3114,2008.0689,1697.6528,2050.9202,1630.7692,2029.9492,2036.069,1616.0654,1727.3961,1953.0877,11024.5113,1316.103,1648.1152,1457.826,1510.732,1299.9588,1652.6258,1788.7852,1504.4978,2200.9396,1707.8476,1690.6042,1473.8473,745.2268,1093.0328,1424.4236,1359.1088,1874.3465,1658.1473,2822.7547,1267.5628,1408.6022,1495.7841,993.099,1870.8572,1007.0153,1546.4382,1226.8496,1791.866,1145.2919,1237.2671,1355.0924,1326.9251,1452.3948,877.665,1077.8717,1085.0086,827.7061,1149.8992,1368.9523,1000.721,995.221,1552.3605,984.9946,1461.1227,967.2263,1248.8089,1410.9474,3851.5434,1094.2451,1184.2795,1325.8786,1034.1048,1185.1351,1173.8678,1038.1377,1177.131,1308.0169,1219.9046,1052.4152,1365.0701,1227.2076,2154.416
KISS1R,1.9512,12.6263,8.7719,0,3.2154,2.5051,0.6166,3.8983,3.4843,4.3541,7.7386,0.8013,0.526,3.7106,1.8773,3.2751,3.1496,2.413,2.317,7.2878,4.9505,2.5874,1152.5223,51.0204,0.8453,7.932,0.4031,0.9877,2.3231,4.2559,5.8981,122.9792,40.3466,267.1521,3.6347,3.9543,17.3986,2.0419,13.3829,4.225,3.413,4.1137,0,13.5011,1.3307,2.0094,0,30.2013,2.1988,1.545,1.4527,0.6812,6.056,11.4763,1.6646,0.456,0.6955,4.4872,1.3793,1.8773,5.9588,1.4482,8.2891,3.4974,3.7227,2.2528,7.5117,4.1192,7.0148,0,8.5653,3.2241,4.6216,0,0.6161,3.0644,3.3948,1.729,0.5227,15.9509,0.7922,2.8207,0,4.3075,0.9975,0.3138,0.9093,1.636,0,0,2.1561,0,0.5097,15.2909,5.9425,1.601,0,2.1882,4.4334,1.1003,1.9198,0.9643,3.3214,0.7669,0.5875,4.6544,2.3952,0,2.291,0.3067,0.4158,0,2.3523,1.3615,1.0861,1.3252,0,4.6992,0.3767,0.3504,2.7518,1.2361,0,1.2866,0.7496,3.2526,3.4308,2.3312,1.5498,3.0459,15.1946,10.6272,4.3687,24.5737,7.5151,4.1329,1.0145,2.1505,0.5621,1.9675,0.88,14.6684,9.0171,0,10.1675,0.8522,6.6253,11.4039,20.5062,0.4639,63.9594,3.6538,1.1488,3.4757,2.4738,3.7229,2.1629,1.7921,5.5794,2.6795,1.2474,3.0257,3.1763,2.1053,0.9799,4.0304,0,0.4564,8.5262,5.4054,3.6439,3.9624,1.6632,1.0549,0,5.6526,0,10.5832,3.9886
KLF6,11214.6341,7996.2121,7926.3158,5104.5828,4755.627,4026.3034,7276.0906,3083.1931,9107.5784,2400.2177,6021.0662,4166.6667,2216.202,9637.6005,5680.2253,4915.9389,2099.2126,11247.5367,7477.7572,3355.2938,8471.2871,1368.7222,775.6677,3223.2893,3369.8225,2835.6941,9312.1032,5177.284,5228.5355,1062.9073,1191.4225,3654.157,709.6858,1729.6032,1528.8505,4373.9016,1199.9439,6580.5003,5678.0669,4932.1363,4605.0707,3967.4645,4807.126,2586.0693,5406.2542,7872.0697,7022.0751,3737.1365,3617.854,5513.7535,3540.2215,5010.218,8056.7752,2758.4768,4314.1906,5546.4599,1135.1069,6067.5952,7464.1379,3996.0126,3922.5352,7357.7118,4932.6213,3378.9658,5646.8125,4827.673,2707.9812,5361.4919,5654.7155,3553.3405,2672.3665,4779.6883,3600.8088,3478.5867,2475.0462,750.7661,5104.2677,3001.9451,1844.2237,3664.6217,8307.4546,5229.8049,6077.9443,5939.0325,3024.4389,9107.6247,10383.4855,2999.591,7258.1105,3859.9895,6301.8542,8695.1912,7138.0145,4348.4078,8652.9756,3448.2869,4235.3313,2980.3063,5889.166,4759.7304,6616.7507,4706.8467,3317.529,3245.0153,6524.6769,1902.9698,4460.479,7657.6164,4456.0523,6266.2577,6975.052,9906.599,5468.897,3223.2811,4753.1903,6369.9973,6049.3329,5845.4309,7217.4259,3710.607,3659.8789,4474.6601,6182.1014,4174.9759,10148.051,7219.7326,3968.7386,5423.0396,7369.2367,3423.5762,4975.9949,6340.6395,4607.6889,7848.6453,3924.4789,5637.2436,4499.6196,3221.5054,3456.9983,3628.0822,4023.3109,6589.2857,5116.321,4263.5963,4149.5215,6370.2599,9037.2671,4716.4766,14717.9323,2958.5991,3716.2437,3734.1859,7870.1895,6041.708,4536.9275,6705.42,7637.3468,7497.0131,4146.7811,2113.0761,7928.0665,3491.6969,4433.0334,3425.2632,1187.1632,5510.5218,5005.6769,8043.3592,7633.9829,5471.6216,4829.2556,5228.3309,9839.0852,3639.7679,5464.8391,6149.0236,5790.8879,5651.8576,4921.9373
KRT7,21105.8537,11177.6094,66397.076,7502.7027,34404.0729,13002.6617,11760.1357,15401.0809,20635.8885,18433.2366,10266.552,30267.6282,88.9006,18899.8145,3225.9074,29437.7729,15817.3228,15229.0368,45459.6849,28100.2215,19412.8713,24932.6069,226.1128,11620.048,19118.7658,12010.7649,39522.725,7597.5309,43197.3671,24.4713,907.776,11.5473,192.4221,212.0692,0,31017.1353,38.726,20110.2603,18420.8178,18364.4045,11954.1687,20173.1488,10628.6808,2684.259,6709.2482,12778.6336,19712.4724,7172.2595,45029.4635,11257.7188,15340.4758,13967.9837,23056.0182,36635.8894,16283.8119,19666.6287,5091.2885,4311.3042,4313.1034,2705.5592,22591.0076,30393.1933,20544.5955,99605.296,47894.8348,25248.2264,10852.5822,25414.7731,16291.5043,5595.3664,44460.7963,7675.9807,9563.2582,28121.5203,49228.589,7876.4045,11625.1212,5271.2341,2563.5128,3531.2883,20019.0129,2704.6933,19584.1542,3543.4062,4636.9077,4631.6285,25678.0462,17514.9284,16179.6791,2820.6607,31607.1583,16303.6729,10639.4801,2060.3133,6918.4654,1992.6353,6058.5165,11074.9453,6132.4467,9680.6492,29344.8524,25062.6808,34742.439,5152.9908,9700.9401,13409.8865,2483.8323,29608.5487,20675.9682,5686.1963,4088.1497,46858.3756,9940.6691,9749.4894,9846.864,4527.9618,9276.4505,12011.0766,7877.4254,7776.824,4129.3341,22168.1088,27915.7955,11024.3379,18384.9325,2817.1305,1925.3597,28505.0832,12972.1038,22513.1608,13511.4536,56360.5655,3681.5203,52873.9177,66124.5972,44647.9248,49520.1623,3726.1649,19397.4143,58309.0264,6218.0041,40687.5,6751.1271,6242.0382,9793.6603,25397.9548,2889.441,8810.8533,32005.981,7387.6841,5482.7411,14454.4417,33352.0965,19545.6802,30313.3877,13466.683,28050.4686,12304.6595,28033.0472,16408.896,7606.237,27331.9583,12132.3452,9338.5263,300.343,34962.442,17995.6332,17782.2912,15290.4994,5241.8919,5806.8714,43104.0119,54077.3389,32772.6793,8187.1275,13801.1305,13699.1822,17394.3336,5656.9801
