gene_id,TCGA-2J-AAB1,TCGA-2J-AAB4,TCGA-2J-AAB6,TCGA-2J-AAB8,TCGA-2J-AAB9,TCGA-2J-AABA,TCGA-2J-AABE,TCGA-2J-AABF,TCGA-2J-AABH,TCGA-2J-AABI,TCGA-2J-AABK,TCGA-2J-AABO,TCGA-2J-AABP,TCGA-2J-AABR,TCGA-2J-AABT,TCGA-2J-AABU,TCGA-2J-AABV,TCGA-2L-AAQA,TCGA-2L-AAQE,TCGA-2L-AAQI,TCGA-2L-AAQJ,TCGA-2L-AAQL,TCGA-2L-AAQM,TCGA-3A-A9I5,TCGA-3A-A9I7,TCGA-3A-A9I9,TCGA-3A-A9IB,TCGA-3A-A9IC,TCGA-3A-A9IH,TCGA-3A-A9IJ,TCGA-3A-A9IL,TCGA-3A-A9IN,TCGA-3A-A9IO,TCGA-3A-A9IR,TCGA-3A-A9IS,TCGA-3A-A9IU,TCGA-3A-A9IV,TCGA-3A-A9IX,TCGA-3A-A9IZ,TCGA-3A-A9J0,TCGA-3E-AAAY,TCGA-3E-AAAZ,TCGA-F2-6879,TCGA-F2-6880,TCGA-F2-7273,TCGA-F2-7276,TCGA-F2-A44G,TCGA-F2-A44H,TCGA-F2-A7TX,TCGA-F2-A8YN,TCGA-FB-A4P5,TCGA-FB-A4P6,TCGA-FB-A545,TCGA-FB-A5VM,TCGA-FB-A78T,TCGA-FB-A7DR,TCGA-FB-AAPP,TCGA-FB-AAPQ,TCGA-FB-AAPS,TCGA-FB-AAPU,TCGA-FB-AAPY,TCGA-FB-AAPZ,TCGA-FB-AAQ0,TCGA-FB-AAQ1,TCGA-FB-AAQ2,TCGA-FB-AAQ3,TCGA-FB-AAQ6,TCGA-H6-8124,TCGA-H6-A45N,TCGA-H8-A6C1,TCGA-HV-A5A3,TCGA-HV-A5A4,TCGA-HV-A5A5,TCGA-HV-A5A6,TCGA-HV-A7OL,TCGA-HV-A7OP,TCGA-HV-AA8V,TCGA-HV-AA8X,TCGA-HZ-7289,TCGA-HZ-7918,TCGA-HZ-7919,TCGA-HZ-7920,TCGA-HZ-7922,TCGA-HZ-7923,TCGA-HZ-7924,TCGA-HZ-7925,TCGA-HZ-7926,TCGA-HZ-8001,TCGA-HZ-8002,TCGA-HZ-8003,TCGA-HZ-8005,TCGA-HZ-8315,TCGA-HZ-8317,TCGA-HZ-8519,TCGA-HZ-8636,TCGA-HZ-8637,TCGA-HZ-8638,TCGA-HZ-A49G,TCGA-HZ-A49H,TCGA-HZ-A49I,TCGA-HZ-A4BH,TCGA-HZ-A4BK,TCGA-HZ-A77O,TCGA-HZ-A77P,TCGA-HZ-A77Q,TCGA-HZ-A8P0,TCGA-HZ-A8P1,TCGA-HZ-A9TJ,TCGA-HZ-A9TJ,TCGA-IB-7644,TCGA-IB-7645,TCGA-IB-7646,TCGA-IB-7647,TCGA-IB-7649,TCGA-IB-7651,TCGA-IB-7652,TCGA-IB-7654,TCGA-IB-7885,TCGA-IB-7886,TCGA-IB-7887,TCGA-IB-7888,TCGA-IB-7889,TCGA-IB-7890,TCGA-IB-7891,TCGA-IB-7893,TCGA-IB-7897,TCGA-IB-8126,TCGA-IB-8127,TCGA-IB-A5SO,TCGA-IB-A5SP,TCGA-IB-A5SQ,TCGA-IB-A5SS,TCGA-IB-A5ST,TCGA-IB-A6UF,TCGA-IB-A6UG,TCGA-IB-A7LX,TCGA-IB-A7M4,TCGA-IB-AAUM,TCGA-IB-AAUN,TCGA-IB-AAUO,TCGA-IB-AAUP,TCGA-IB-AAUQ,TCGA-IB-AAUR,TCGA-IB-AAUS,TCGA-IB-AAUT,TCGA-IB-AAUU,TCGA-IB-AAUV,TCGA-IB-AAUW,TCGA-L1-A7W4,TCGA-LB-A7SX,TCGA-LB-A8F3,TCGA-LB-A9Q5,TCGA-M8-A5N4,TCGA-OE-A75W,TCGA-PZ-A5RE,TCGA-Q3-A5QY,TCGA-Q3-AA2A,TCGA-RB-A7B8,TCGA-RB-AA9M,TCGA-RL-AAAS,TCGA-S4-A8RM,TCGA-S4-A8RO,TCGA-S4-A8RP,TCGA-US-A774,TCGA-US-A776,TCGA-US-A779,TCGA-US-A77E,TCGA-US-A77G,TCGA-US-A77J,TCGA-XD-AAUG,TCGA-XD-AAUH,TCGA-XD-AAUI,TCGA-XD-AAUL,TCGA-XN-A8T3,TCGA-XN-A8T5,TCGA-YB-A89D,TCGA-YH-A8SY,TCGA-YY-A8LH,TCGA-Z5-AAPL
HOXB7,553.6585,236.532,78.3626,557.4618,377.2776,571.1602,441.4984,319.3054,57.9268,330.9144,44.282,505.609,314.5713,41.4348,327.9099,291.4847,310.2362,77.6191,520.3892,508.2012,91.0891,757.4545,76.5579,633.8535,368.1319,775.6374,137.8615,777.7778,438.6797,18.0875,32.7078,73.903,35.1739,23.066,8.6324,247.3638,136.3828,153.9561,317.4721,793.7682,552.901,243.4555,409.0106,25.7748,79.0419,100.8038,516.0044,158.8367,294.635,304.374,371.8903,101.4986,657.078,509.1288,327.9234,425.0371,810.9894,280.0014,559.3103,625.5151,556.8797,162.9254,513.9257,53.4599,378.3155,230.5328,357.7465,700.6682,311.7693,418.6422,195.4441,615.2606,102.253,850.1071,87.4923,816.1389,305.5286,335.4225,605.8547,150.5112,499.089,55.4729,588.4368,163.6846,111.2219,524.9451,95.4754,319.8364,129.0553,205.0341,422.5959,386.596,75.4428,263.3721,313.9037,276.3369,211.2921,80.4158,128.0133,67.1159,253.4197,438.2835,574.6029,292.5613,330.1998,695.4949,813.1737,775.5135,620.6521,560.7362,122.6611,39.5939,265.5515,302.9272,264.7298,82.6928,300.031,298.3972,427.9449,515.7222,209.6863,601.5657,476.0587,214.0024,294.6027,126.1294,86.4559,429.7093,314.2193,458.4059,467.1122,365.12,356.9244,34.6923,347.8406,720.0389,761.8565,180.6452,492.4115,680.2654,341.4358,501.2755,92.8765,180.7937,87.3206,452.0665,228.9855,66.8502,232.4041,623.4489,338.5787,438.4563,188.3975,524.8262,475.7919,331.8672,662.5811,278.9725,375.9657,172.5616,313.0977,57.9932,544.2033,382.7368,583.5375,926.481,321.3974,668.188,102.3143,321.6216,154.0864,393.264,363.8254,404.5359,269.9642,480.9866,604.5561,340.4255,207.9772
HOXD13,0,0,0,0,6.4309,0,0,0.3544,0,0,0.4299,0,20.5155,0,0,0,0,0,0,69.9627,0.495,0,0,0,0,0,0,0,0,0,0,1.1547,0,0,0,0.4394,0,0,0,0,0.4876,0,0,0,0,0,0,0,0,0,0,0,0,0.5216,0,0,0,0,0,0,0,0,0,0,0,0,8.4507,0,0,0.5388,0,0,0,0,0,0,0,0.4322,8.8866,0,0,0,0,0,5.7357,0,0.3031,0,0,0,0,0,0.5097,0,1.0487,0.3202,2.5304,0,0.5542,0,0,0,0.5536,1.1503,1.7626,0,0,0.5728,0,0,0,0,0,0,2.9867,0,0,0,0,0.3504,0,0,0,0,0,0,0,1.5541,1.5498,1.5229,0,0.3795,0,0.4818,0,0.4592,0,0,0,0,0,0,0,0.9799,0,0.4261,0,1.1797,0.4272,0,0.5076,0,0,0,0,0,0,0,2.1459,0,1.6632,0,0,0.4211,0,0,0,0,0,0,0,0,0,1.0549,0,0,1.7523,7.0555,0
HPD,2.439,10.9428,1.1696,1.8801,39.657,6.2627,0.6166,22.681,4.3554,1.0885,21.0662,5.609,7.3645,21.645,6.8836,2.1834,192.126,2.0109,20.3892,8.7453,0.9901,9.0558,14.8368,31.8127,0.4227,19.83,18.1397,3.4568,3.0975,10.6397,4.8257,8.6605,2.5863,0,0.9087,3.5149,0.5612,33.0781,11.8959,0.5281,13.6519,1.8699,1.1779,189.015,22.0892,44.5412,1.1038,7.83,4.3975,1.03,6.5371,25.2044,0,10.433,6.2422,9.577,3.4777,0.8974,7.5862,0,0.5417,2.8965,0,16.9873,1.8613,3.0037,0,0.8238,4.6765,9.6983,0,2.6867,8.0878,1.606,0.6161,67.4157,2.9098,0.4322,1.0455,16.7689,0.3961,29.7736,0.4283,3.3135,5.4863,1.8826,2.7279,182.4131,17.1123,11.0121,0.4312,1.1359,78.5013,3.1636,1.0487,7.3647,5.3772,16.4114,36.0211,1.1003,3.3597,2.893,6.6428,55.2147,34.0776,5.9842,2.3952,1.7183,15.7017,0.6135,2.4948,0.5076,1.0455,4.7651,2.7152,3.9756,3.7232,1.3426,0.7534,1.4014,7.1547,22.2497,0,16.2968,0.3748,3.614,85.0836,1.0361,1.5498,1.5229,2.4507,1.1386,30.581,4.3365,7.5151,0.4592,2.5361,33.6918,6.7454,9.8375,11.8799,7.0153,29.7565,11.7589,25.1196,2.1304,43.4783,48.7613,0.8544,5.5665,49.7462,22.8363,1.1488,3.9722,7.8337,18.6143,3.6049,2.3895,2.5751,17.149,1.6632,2.0172,7.4113,61.0526,8.8192,36.2733,1.31,12.7796,9.1352,4.0541,11.9729,1.9812,10.8108,5.2743,28.6055,2.5694,1.1682,0,9.1168
HPN,309.2683,412.4579,197.6608,15.0411,1036.4416,20.0407,280.5611,449.3665,324.0418,4.3541,521.9132,175.4808,16.8332,600.4947,10.0125,1.0917,5993.7008,174.9447,12.5116,416.3752,54.4554,241.2729,5.9347,2788.7155,73.1192,1078.7535,1258.8935,3286.4198,109.1859,3932.4378,1920.646,217.6674,607.7848,516.4022,0,319.8594,261.5406,424.7024,195.539,2.1125,387.6158,96.4847,1.4723,4305.6152,553.2934,409.9129,54.0839,3337.8076,643.3597,380.0813,252.0429,1089.9183,81.7562,170.0574,643.7786,113.1,63.2933,155.2572,91.7241,8.6356,541.1701,196.2346,58.0239,838.3712,98.1852,123.8795,318.3099,65.4946,402.1824,205.819,785.6695,120.3654,613.5182,298.1799,31.4233,57.2012,289.0398,1569.9157,714.0617,422.0859,76.4478,390.8172,165.7388,272.3658,160.8479,21.3367,332.497,269.5297,429.9465,1409.5385,394.5666,179.4775,1058.7486,143.1542,210.0848,725.2642,255.8912,672.3195,851.2053,327.8779,152.1478,384.2816,1383.3647,171.0123,11.7509,294.5547,32.9341,203.3289,1.7446,29.7546,36.1746,109.6447,334.5531,250.5106,99.104,210.7077,308.7186,308.1312,27.5,93.5447,67.694,490.7293,102.4884,510.7752,154.048,308.2761,1635.801,94.0232,224.3317,122.3431,168.1212,140.8103,251.6383,341.1407,1396.188,51.8906,93.8372,3734.7599,442.9455,225.2795,47.5194,342.4745,46.4382,155.806,621.4115,236.046,63.7681,648.4428,416.1059,722.2544,2752.2843,1802.238,5.1694,533.2671,42.879,139.3417,26.6763,72.282,413.3047,580.3859,35.343,519.9219,219.693,1007.1579,13660.4263,1450.9328,109.1703,139.6577,395.2497,560.8108,226.9651,427.4393,121.4137,558.5443,76.2813,153.1346,35.6308,120.8246,9.6866
HPR,6.8293,2.1044,0.5848,2.8202,4.2872,2.5051,0.6166,5.3159,0.4355,0.7257,1.2898,5.609,0.526,1.2369,0.6258,0,17.3228,0.4022,8.8044,1.9434,4.9505,1.2937,1.7804,3.0012,0.8453,1.1331,4.8372,1.4815,1.1616,17.0235,1.0724,5.7737,0,0,0,0,0,5.3088,0,2.1125,6.8259,334.7046,0.5889,0,306.3207,5.0234,2.7594,295.302,1.3193,7.7252,2.179,3.406,0,8.868,0.8323,2.7363,0,1.7949,2.7586,0,0.5417,2.8965,0.5921,1.9985,0,3.7546,0,0.4119,0,11.3147,0.7787,1.0747,2.8885,2.6767,0,13.2789,1.9399,0,0.5227,4.908,0.3961,3.4475,1.7131,11.5971,3.4913,5.6479,159.7319,6.135,3.9216,3.6707,0,0.7573,7.6462,4.4818,4.1947,3.202,1.2652,1.0941,12.1917,1.1003,2.8798,4.3394,1.1071,10.3528,5.8754,0,0,1.7183,2.1808,3.0675,5.4054,2.0305,1.0455,1.3615,1.6291,0.265,1.8616,0.6713,0.7534,0.3504,6.0539,3.2963,1.0249,4.2886,0.3748,7.9508,1.3723,0.259,1.9372,0.5076,2.9409,0,23.1542,1.4455,3.2207,0.9184,0.5072,2.1505,1.1242,6.3944,6.1599,4.4643,2.7051,1.9598,1.7943,0.4261,11.1801,3.9324,0.4272,205.0331,2.5381,1.8269,0,3.4757,4.123,9.5731,2.1629,2.3895,1.7167,8.0386,0.4158,1.0086,1.0588,13.8947,11.7589,8.5645,1.31,8.2154,7.3082,580.4054,7.2879,4.9529,7.0686,3.692,3.5757,0.5139,0.5841,0.441,3.4188
HPSE2,0,0.4209,0.5848,1.8801,1.0718,0,0,2.4807,0.4355,0.7257,0.4299,0,0,1.2369,31.2891,4.3668,3.1496,0,0,2.4293,0,0,0.5935,0.6002,9.721,0,1.2093,0.4938,1.5487,0,11.2601,3.4642,1.0345,0,0,0,2.245,0.8167,0.7435,0,0.4876,13.8369,0.2945,0,0.5323,0.6698,0,0,1.3193,0.515,0,0,0,0,0.4161,31.9234,1.3911,2.6923,2.7586,1.1264,0.5417,0,1.1842,1.4989,1.8613,1.5018,0,0.4119,0.7794,2.1552,0.7787,0.5373,0.5777,0,0,12.2574,0,0,0,0.409,1.1883,1.567,0.4283,0.6627,82.0449,2.824,0,0.818,0,0,0,0.3786,0.5097,0.5273,1.7478,0.3202,10.4381,0,0,0.5501,1.4399,0.4822,0.5536,7.2853,2.9377,0.6649,0,2.8638,0,0,1.2474,1.0152,2.3523,2.0422,0.2715,0.7951,1.8616,0.6713,0,0.3504,0,0,0.5124,3.4309,1.1244,3.9754,0.6862,0,0,2.0306,0.9803,0,0.4369,0.4818,0,0.9184,0.5072,1.4337,0.5621,0,0,0,1.8034,0.49,0,1.2782,2.8986,1.9662,0.4272,1.3916,1.0152,1.8269,0,0.4965,0.8246,0,2.8839,0,0.8584,1.6077,0.8316,2.0172,2.1175,0,0.9799,1.0076,1.7467,0,0,1.3514,0,0,0.4158,0,2.3838,1.0277,0,0,0
HRAS,690.7317,508.8384,1119.2982,719.1539,589.4962,525.4423,453.2141,490.8302,689.8955,1829.1001,746.7756,1120.1923,1121.515,632.6531,466.8335,496.7249,1055.1181,405.7913,689.0639,515.9748,733.1683,1215.4201,958.457,1604.4418,664.8352,1055.5241,523.2289,1117.5309,1123.9957,2490.7567,1032.173,1521.94,1058.8387,1568.83,870.5134,840.5097,512.9788,393.2619,487.7323,549.2474,705.9971,574.7943,654.2992,474.9923,348.3699,480.2411,634.106,403.8031,684.6966,741.107,771.3819,514.3052,612.4148,2622.8482,630.4619,664.4624,450.7042,591.4133,864.1379,462.9412,911.1593,550.3259,684.4449,949.7877,527.6873,1039.2751,548.3568,549.0833,487.1395,753.7716,793.4561,572.8103,548.8157,1041.2206,1602.5878,1846.7824,754.6072,663.4969,852.0648,273.6196,619.9002,580.7412,304.0685,410.8681,310.4738,430.4989,312.7958,1014.7239,413.1907,387.5197,636.4812,391.897,472.0275,508.2897,315.3019,219.0202,242.6064,421.7724,605.1538,1012.2404,361.891,741.5622,1009.7068,561.3497,686.2515,1094.4404,514.3713,690.7454,483.6986,253.0675,348.0249,593.9086,640.6168,400.2723,378.2243,232.7061,373.565,542.4184,285.5477,355.6101,402.8619,587.1446,524.2283,334.5127,461.0195,338.6339,306.0265,308.7483,506.7803,877.2152,694.5415,747.699,429.0083,1094.734,683.3349,568.0409,1282.7796,491.7563,747.0489,1179.5202,366.5155,836.7347,409.8287,684.4684,578.9474,595.228,561.4907,359.8112,1302.574,402.1802,1201.5228,655.8575,851.2349,1409.6326,1201.4364,625.9739,737.5631,760.454,536.9099,707.9314,360.0832,406.4569,395.9767,504.4211,940.7153,716.3981,695.1965,578.7312,730.2071,602.7027,583.5502,993.5612,874.8441,878.692,579.857,688.592,794.3925,763.3117,437.037
HSF1,2017.9463,1951.0648,2228.6725,1164.6251,2384.3623,1541.4436,1794.1051,1561.7259,5067.2517,3253.4833,1507.8289,1777.484,2581.9569,1405.5597,2013.761,1902.9585,2609.6535,1824.0619,3728.1928,1358.4033,1996.203,1904.2315,1522.0297,2321.5186,1607.0076,1983.0992,2443.9222,2217.9457,2720.7124,2424.7214,1702.1953,1810.6005,1537.8611,1397.6702,2535.2612,2169.2179,1010.731,1419.9408,2562.6766,1623.4381,1621.5943,1895.6058,2349.8204,2009.0089,1562.6454,1234.9766,1660.596,1706.8568,2849.226,2737.2032,1613.1542,1562.5749,2678.2286,3900.7929,2228.8057,1711.4582,1559.4575,2196.0907,1638.4621,1980.3485,1935.9859,1426.4229,2449.4778,2800.9493,4052.9595,1439.441,2425.3615,1466.6827,1542.4786,1617.0474,2568.8045,1552.8641,1506.372,3747.1788,2553.7831,3252.4413,2067.6867,2153.1403,3460.4705,972.4703,997.564,839.7712,1732.2998,1103.89,1116.8978,1707.8789,1303.8673,1440.8303,964.5134,1266.2139,2636.3044,1436.3574,1058.1522,1249.2722,1530.4238,1181.2584,886.2186,1490.1532,1327.182,2163.5703,2054.6772,1753.4716,2492.1214,1665.0268,1421.4395,1662.6451,1671.4192,2151.8093,2127.7113,1555.6687,1010.8815,1434.665,1974.3675,1074.9694,1228.132,1832.1389,1667.3286,1810.845,1437.2506,1681.7553,943.1756,1314.3387,1754.5659,800.9349,1413.7481,812.2009,1119.0484,1722.7741,1997.4119,2543.4572,2172.8119,3119.2865,1859.7335,3023.8943,3117.3707,4180.5103,5825.4628,1740.8459,2533.0691,2372.8277,1466.4537,1901.1735,1700.8115,1475.7521,1546.9079,1649.8807,1463.499,1235.3166,5280.3759,2187.7676,1660.2589,1897.8762,2302.1252,4639.4141,2394.0868,1956.6286,1941.3338,1795.4301,1241.8026,1510.6967,1800.8025,2909.5709,1629.6665,1631.6084,2056.9329,3311.2503,1837.1092,2272.8252,1861.2119,1586.7095,1543.8261,1980.2873,1867.3888,1955.7806,1710.5423,1969.3731,2183.7909,2221.1487,1569.9772
HSPA1B,3486.8293,2591.7508,2533.9181,9035.9577,1225.0804,1616.4083,1432.4033,13103.5705,2039.6341,3006.894,6913.5856,1358.9744,893.2141,1052.5665,919.2741,1598.2533,1445.6693,7874.1202,1674.2354,2294.1931,4027.2277,1618.404,1665.8754,2900.3601,1435.7566,2521.813,1933.6894,25419.7531,1192.9145,1426.2535,1178.0177,1942.2633,3721.7121,2395.7621,1943.2076,3076.8893,479.8653,1652.6799,67541.2639,2149.9868,1803.0229,2123.0366,2091.8728,552.3167,1925.4824,1726.3898,2614.7903,1668.9038,1066.8426,4553.25,669.6931,1188.6921,1980.3179,903.495,2285.8926,1726.599,977.2214,23485.1204,1268.9655,13266.852,2111.5926,2692.252,1299.6163,1983.5124,2562.1219,1707.595,2953.0516,530.9591,950.8963,3448.2759,3067.1479,951.6389,882.7267,1587.7944,3118.2994,3786.5169,1229.8739,1649.4489,1459.4877,377.0961,1079.3789,655.3318,1081.3704,1304.8376,1311.9701,1545.3404,1625.5074,7072.3926,1448.8414,732.5642,2426.0457,1045.816,920.6066,1362.9967,1570.5672,657.7009,1548.9483,891.6849,912.164,2691.2392,1389.9688,876.567,1222.8302,1161.4264,1375.4407,1593.1222,1505.988,10614.9123,1945.2622,2138.9571,797.921,16015.736,678.2541,895.1668,1750.4752,1739.4646,1557.2448,1636.6535,4874.6538,2413.2434,684.645,1162.7524,687.6973,844.0013,2064.8426,627.0329,1045.0188,2009.1951,1076.7145,1375.7253,4709.3538,1090.8056,4596.3303,22540.8815,565.2409,4419.8819,2919.6044,3174.1935,1619.4491,2298.5396,953.4684,1152.4235,694.7701,641.8422,3304.4258,1493.3958,662.1118,1186.0008,2550.8918,4498.2025,6891.8782,1446.9057,1348.6502,3838.6296,4685.3548,816.3721,1340.3028,4028.0765,1408.1545,1298.4995,2193.3472,888.0529,811.0111,739.7895,1423.3219,1131.0223,2349.345,1135.5545,828.8672,2905.4054,873.5034,5558.1971,1530.1455,1528.481,1704.41,6971.223,1292.6402,2286.8482,1109.4017
HSPA8,17218.0488,14377.1044,17483.6257,21379.0834,21945.3376,22129.3252,10887.6214,20795.2512,19291.3763,17236.5747,13820.2923,25858.1731,24157.2856,16146.5677,16676.4706,17519.6507,27874.0157,15434.1444,23410.1019,20652.1105,18715.3465,15057.8845,5932.3442,24913.5654,20202.0287,11911.6147,20612.3148,24745.1852,20237.3439,40751.6957,12448.2741,14937.6443,33486.0985,21368.0356,25697.8646,11561.0721,11626.7714,27086.4727,115565.7993,27169.7914,17427.1087,25934.181,19881.6254,14886.7751,20522.688,32936.7046,13955.298,16664.4295,23890.9411,15916.0319,14886.5081,13963.2153,9124.9054,17444.4444,8059.5089,17817.3526,21557.2944,28667.8393,8922.7586,25182.0508,10203.6836,14015.9305,7150.5542,12887.8341,22396.9288,6769.5554,14451.6432,14790.6491,12803.5853,18658.4052,8572.2851,11097.2595,13272.6748,8705.0321,12493.5305,16864.1471,12117.3618,15928.2472,10652.9012,25523.1084,13383.1102,21279.0096,20402.1413,21342.9423,24799.0025,15710.3859,26829.2073,28206.135,27567.9144,21967.4882,22110.3924,11574.4036,16672.8686,25208.8489,28560.3426,20554.2747,23707.4174,9630.744,21310.6124,13198.1846,12339.8128,17655.2555,17543.1021,17794.0951,14572.2679,12449.7578,10908.982,20923.9722,12956.0571,12059.816,21740.9563,29702.5381,25570.8312,18287.951,24570.7304,21887.6226,34690.6609,24762.9437,27280.7324,18562.4945,17091.9097,28084.0544,20044.1725,23963.9756,38526.6117,20899.1688,16845.8683,12293.9843,12253.3902,17232.6093,19494.215,25126.4826,28506.3346,20388.4571,19261.1341,11107.7946,24158.7624,23896.0573,11774.5925,8483.3967,16144.723,15897.9592,17934.1749,15909.8481,12052.6316,13273.1146,22573.499,16487.2198,15148.9907,19168.2709,26300,27265.5858,13593.3372,10366.9315,21020.6025,16007.8074,5493.1507,17389.4863,20142.9185,18502.6795,13748.0249,20130.2074,12304.3939,15645.0526,9852.5233,10847.2339,7218.7773,13653.5828,20755.1766,23106.7568,17574.1801,17691.4314,14156.341,8866.5612,17477.9499,16531.3464,11112.7336,12429.5006,16703.1339
HSPG2,18397.2293,17131.8729,17946.9942,14259.074,19180.4502,14011.6236,20806.493,21521.8712,15840.6838,19033.0806,9158.3104,14380.2244,11630.6891,19903.3457,35233.3667,13812.2926,4026.063,11038.2586,15765.1205,13279.6515,23627.4109,10062.5595,5300.2255,8514.91,15801.0947,15720.3286,23119.1293,14000.642,16311.1451,2030.6743,15410.1654,15893.8915,6677.6154,3363.7959,2846.0654,21856.7531,6299.391,18036.831,20911.8959,15513.1661,16912.4281,17737.7263,17065.6272,8287.7938,28461.7219,20076.3731,17538.9294,22524.3848,12178.7511,17982.1753,15106.3737,21654.8297,18683.626,8697.4022,13330.0707,26436.9901,2125.9537,10955.7023,27822.9655,7329.3134,14308.2069,15177.5525,13067.7814,13185.6707,11086.161,3392.4296,11491.6901,22046.7215,24021.2783,22595.0647,20538.8883,18005.0833,18226.9786,13450.2837,8709.427,1329.2748,29589.8885,11217.4498,3659.817,10927.9673,11275.5803,9601.5858,26627.182,21194.9569,10481.8628,29005.9994,13968.2158,16638.1881,16496.3494,16819.9004,18813.5058,16180.6891,20224.0347,13368.8916,19981.2672,10532.0365,13149.7928,19898.6543,10058.7808,20059.8377,22448.7833,27551.4272,12541.9646,25996.806,22295.0294,23795.6668,10649.2754,21313.6935,10777.2631,27213.5491,20443.027,12331.5685,15445.1647,14597.4336,15879.8018,18794.6488,33013.6705,32122.9504,11588.6757,14915.4349,17891.9152,9457.775,27832.6928,17402.5474,21553.6657,16101.5396,11799.4428,12823.3504,25318.2139,8747.6991,24797.0856,22724.4824,24728.5758,10995.4466,10867.8273,12319.5356,8575.9523,13702.3871,13715.0984,7379.1877,21003.4034,17639.6684,22963.0523,26809.1083,21960.6699,15413.5577,23321.5859,15101.2584,14058.3702,7856.3145,9808.2234,17245.6086,26990.1723,8577.8699,13043.1387,11897.3498,12185.4939,25524.3907,17595.5837,10997.8457,10095.9501,10756.4637,16815.0503,19977.6758,3062.489,12827.7269,21809.5197,12152.1725,14608.9342,26460.4122,14404.4456,15152.2982,28931.1809,25078.6076,21459.1776,26065.7605,23309.7897,10448.052,7300.604
HTRA2,805.1073,587.0455,555.8655,492.6816,856.3987,577.7673,529.6871,445.2733,620.3441,1003.9296,683.6629,667.7404,925.6023,643.0179,623.2603,827.4017,1049.2126,549.3304,916.8536,641.1449,648.9653,712.0137,593.3472,785.8343,624.7253,699.1275,846.9455,715.6593,496.8851,935.3957,478.8854,782.4711,481.8363,633.8768,421.1268,611.9596,507.2822,595.6549,650.0818,789.5326,660.4876,665.1795,549.7527,528.0025,500.5296,557.6758,757.0971,522.9978,474.8945,641.7966,751.8358,594.3188,977.3505,980.3652,552.4761,528.145,495.566,434.074,841.6552,414.8712,820.9263,732.9037,508.0405,593.0652,914.7929,1127.3731,596.4601,488.2063,563.8737,596.5948,463.7241,535.4863,621.6753,789.0096,840.0185,1173.1563,730.7177,631.636,311.4114,513.5256,556.4723,642.8269,586.4283,548.2869,418.7107,570.0031,575.1471,933.8609,614.1248,463.592,630.1854,530.6816,458.7588,500.9237,519.1086,507.6785,443.9854,577.686,694.5414,477.4089,600.6096,636.3838,705.9423,566.5798,754.2362,584.2689,479.2575,642.6739,636.4671,586.9294,480.2037,667.5787,603.6487,627.8148,719.1692,388.2428,486.7422,836.8314,580.4228,573.9721,487.3308,968.3848,629.5556,544.8783,717.1102,491.0119,555.5411,673.3225,635.7226,655.3478,695.8305,752.003,764.3207,885.3902,621.3195,645.3349,851.4532,584.7527,542.8836,727.3626,644.3325,642.8827,799.22,655.708,669.8923,670.8308,810.3147,505.3205,856.4007,671.9332,740.0609,565.6999,567.0649,721.7676,687.4987,778.9679,685.8544,594.3489,627.3262,798.2905,448.5738,429.0138,548.2107,631.9453,443.6747,626.7375,672.6201,614.1031,865.8709,671.1824,697.2879,737.469,689.7672,733.8924,749.8927,710.9969,652.5993,711.485,841.9886
HTT,1319.5122,1448.2323,1836.8421,1228.6722,1749.1961,1265.6959,1871.4352,1804.5539,1709.4948,2518.8679,1248.4953,1325.3205,2540.242,1807.6685,2075.0939,1767.4672,2132.2835,1340.8405,2207.1362,1714.5717,1524.2574,1357.7258,2162.6113,1263.5054,1756.5511,1952.9745,1417.7164,1206.4198,2013.3579,1624.6841,2529.2259,2669.1686,2166.8175,2514.8788,3895.0477,1782.0738,2648.5197,1901.7866,1210.4089,1838.3945,1543.6373,1281.9746,1902.2379,4547.4072,2003.4597,2041.862,1703.0905,1410.5145,1982.8496,1680.4948,1762.1209,1831.0627,1962.1499,1976.5258,1801.082,1369.5132,1835.5069,961.1588,1530.3448,1364.0434,1411.701,1509.0514,995.287,1005.7457,1783.155,680.3347,1348.3568,2270.89,1765.3936,1111.5302,1827.5187,1586.244,1640.0924,1808.8865,889.0943,1146.0674,1842.871,1792.9544,1854.6785,1984.4581,1690.5648,2149.6513,2586.7238,1952.6176,1812.7182,1196.7367,1805.5468,1482.2086,1965.0624,2599.8951,2822.7684,1399.0913,2217.9177,2061.1042,1465.0004,2714.057,1815.5939,1795.9519,1306.7332,1040.2971,1881.4495,1696.7213,2485.5173,1796.7791,1617.5088,1586.4731,1101.7964,1532.126,1317.6317,1400.6135,1982.5364,993.9086,1849.1898,1418.6521,1734.9986,1800.6891,1669.5625,2663.7577,1224.6908,1043.3564,1801.8712,1250.515,1939.0809,1943.6046,1185.1574,2397.9039,1883.5041,1403.3543,1629.9884,1357.9576,1693.9557,2045.7349,2539.9738,1401.1824,2544.9261,1613.1995,1470.454,2469.5341,1910.6239,1157.3858,1950.0562,1069.5153,2550.4959,1592.8466,1534.689,1734.1287,1741.2008,1845.4581,2673.5021,2052.6499,1768.5279,2629.8242,1793.7967,1341.1122,1275.6501,2134.268,1537.8515,1462.963,1860.0858,1271.1683,1271.1019,1951.0941,1832.7157,1750.3158,1390.9848,1709.884,1627.5109,1878.5942,2004.8721,1418.2432,1919.8334,1767.7068,1789.605,1990.5063,1967.2229,1352.0041,1583.528,1602.0284,2150.9972
